axis	gene_symbol	source_feature	evidence_family	loading_direction	loading_strength	n_source_features	n_evidence_families	leading_edge_status	tissue_support	replication_support	inclusion_reason
F6	EPHA4	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	FGFR1	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	HES7	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	KAT2A	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	KAT2B	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	LEF1	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	LFNG	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	MAML1	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	MAML2	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	MAML3	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	MAMLD1	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	MESP2	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	MSGN1	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	NOG	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	NOTCH1	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	RBPJ	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	RIPPLY2	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	SNW1	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	TBX6	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	TBXT	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	WNT3A	Reactome::Formation of paraxial mesoderm	Reactome	positive	0.6354784369468689	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	B3GNT3	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	CSNK2A1	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	CSNK2A2	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	CSNK2B	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	CUL3	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	DAD1	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	DDOST	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	JAK1	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	MAGT1	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	MIB2	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	NEK2	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	OST4	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	OSTC	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	PDCD1	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	PDCD1LG2	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	RPN1	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	RPN2	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	SPOP	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	STT3A	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	STT3B	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	TMEM258	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	TUSC3	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F6	YWHAG	Reactome::Regulation of PD-L1(CD274) Post-translational modification	Reactome	positive	0.6194785833358765	1	1	EXTENDED	LS	moderate	included in loading-ranked biology-compatible source feature union
F7	RPS27A	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::MAP3K8 (TPL2)-dependent MAPK1/3 activation;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation	Reactome	negative	12.470762968063354	20	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	UBA52	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::MAP3K8 (TPL2)-dependent MAPK1/3 activation;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation	Reactome	negative	11.860609650611876	19	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS2	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::M-decay: degradation of maternal mRNAs by maternally stored factors;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency	Reactome	negative	11.175957679748535	18	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	18S rRNA	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	FAU	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS10	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS11	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS12	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS13	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS14	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS15	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS15A	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS16	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS17	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS18	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS19	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS20	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS21	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS23	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS24	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS25	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS26	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS27	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS27L	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS28	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS29	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS3	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
