source_table	axis	program_type	N_frozen_genes	N_tested_genes	beta	SE	P	FDR	direction	interpretation	observed_statistic	null_mean	null_SD	empirical_percentile	empirical_P	n_random_sets	null_set_id	target_genes	sampled_genes	fallback_draws	CORE_gene_count	mapped_gene_count	MHC_gene_count	MAGMA_MHC_excluded_beta	MAGMA_MHC_excluded_P	MAGMA_FDR	MAGMA_MHC_included_P	MHC_dependence	empirical_null_P	unique_gene_signal	conditional_signal	sLDSC_enrichment	sLDSC_P	genetic_specificity	final_genetic_tier	eligible_for_phase3b	eligible_for_comorbidity_phase
matched_null_generation_qc.tsv	F6																F6_NULL_1131	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1132	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1133	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1134	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1135	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1136	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1137	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1138	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1139	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1140	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1141	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1142	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1143	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1144	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1145	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1146	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1147	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1148	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1149	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1150	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1151	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1152	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1153	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1154	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1155	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1156	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1157	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1158	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1159	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1160	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1161	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1162	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1163	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1164	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1165	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1166	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1167	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1168	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1169	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1170	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1171	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1172	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1173	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1174	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1175	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1176	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1177	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1178	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1179	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1180	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1181	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1182	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1183	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1184	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1185	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1186	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1187	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1188	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1189	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1190	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1191	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1192	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1193	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1194	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1195	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1196	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1197	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1198	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1199	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1200	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1201	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1202	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1203	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1204	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1205	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1206	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1207	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1208	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1209	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1210	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1211	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1212	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1213	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1214	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1215	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1216	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1217	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1218	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1219	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1220	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1221	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1222	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1223	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1224	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1225	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1226	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1227	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1228	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1229	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1230	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1231	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1232	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1233	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1234	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1235	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1236	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1237	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1238	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1239	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1240	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1241	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1242	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1243	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1244	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1245	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1246	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1247	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1248	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1249	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1250	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1251	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1252	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1253	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1254	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1255	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1256	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1257	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1258	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1259	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1260	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1261	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1262	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1263	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1264	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1265	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1266	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1267	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1268	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1269	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1270	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1271	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1272	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1273	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1274	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1275	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1276	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1277	128.0	128.0	0.0																	
matched_null_generation_qc.tsv	F6																F6_NULL_1278	128.0	128.0	0.0																	
