factor	view	feature	feature_family	feature_name	loading	abs_loading_rank_within_factor_view
F7	NL	Reactome::E3 ubiquitin ligases ubiquitinate target proteins	Reactome	E3 ubiquitin ligases ubiquitinate target proteins	0.00017828744603320956	263.0
F8	NL	Reactome::E3 ubiquitin ligases ubiquitinate target proteins	Reactome	E3 ubiquitin ligases ubiquitinate target proteins	0.26097381114959717	162.0
F1	NL	Reactome::Metabolism of folate and pterines	Reactome	Metabolism of folate and pterines	0.0002064575965050608	287.0
F2	NL	Reactome::Metabolism of folate and pterines	Reactome	Metabolism of folate and pterines	0.5728903412818909	211.0
F3	NL	Reactome::Metabolism of folate and pterines	Reactome	Metabolism of folate and pterines	-0.016374152153730392	293.0
F4	NL	Reactome::Metabolism of folate and pterines	Reactome	Metabolism of folate and pterines	-0.014644235372543335	244.0
F5	NL	Reactome::Metabolism of folate and pterines	Reactome	Metabolism of folate and pterines	-0.0004132421163376421	127.0
F6	NL	Reactome::Metabolism of folate and pterines	Reactome	Metabolism of folate and pterines	0.17908018827438354	63.0
F7	NL	Reactome::Metabolism of folate and pterines	Reactome	Metabolism of folate and pterines	-0.00028062076307833195	166.0
F8	NL	Reactome::Metabolism of folate and pterines	Reactome	Metabolism of folate and pterines	-0.24964861571788788	174.0
F1	NL	Reactome::Signaling by FGFR1 in disease	Reactome	Signaling by FGFR1 in disease	-0.0009352336055599153	28.0
F2	NL	Reactome::Signaling by FGFR1 in disease	Reactome	Signaling by FGFR1 in disease	0.7090442180633545	100.0
F3	NL	Reactome::Signaling by FGFR1 in disease	Reactome	Signaling by FGFR1 in disease	-0.02648819237947464	222.0
F4	NL	Reactome::Signaling by FGFR1 in disease	Reactome	Signaling by FGFR1 in disease	0.015934891998767853	230.0
F5	NL	Reactome::Signaling by FGFR1 in disease	Reactome	Signaling by FGFR1 in disease	-0.0003681419475469738	160.0
F6	NL	Reactome::Signaling by FGFR1 in disease	Reactome	Signaling by FGFR1 in disease	0.050873301923274994	305.0
F7	NL	Reactome::Signaling by FGFR1 in disease	Reactome	Signaling by FGFR1 in disease	-0.00043265160638839006	92.0
F8	NL	Reactome::Signaling by FGFR1 in disease	Reactome	Signaling by FGFR1 in disease	0.4482813775539398	48.0
F1	NL	Reactome::Protein ubiquitination	Reactome	Protein ubiquitination	8.695262658875436e-05	378.0
F2	NL	Reactome::Protein ubiquitination	Reactome	Protein ubiquitination	-0.5339916944503784	235.0
F3	NL	Reactome::Protein ubiquitination	Reactome	Protein ubiquitination	0.004045821726322174	411.0
F4	NL	Reactome::Protein ubiquitination	Reactome	Protein ubiquitination	-0.015344645828008652	236.0
F5	NL	Reactome::Protein ubiquitination	Reactome	Protein ubiquitination	-0.0006123701459728181	58.0
F6	NL	Reactome::Protein ubiquitination	Reactome	Protein ubiquitination	0.07336439192295074	256.0
F7	NL	Reactome::Protein ubiquitination	Reactome	Protein ubiquitination	0.00038840071647427976	107.0
F8	NL	Reactome::Protein ubiquitination	Reactome	Protein ubiquitination	0.3456481397151947	97.0
F1	NL	Reactome::Transmission across Chemical Synapses	Reactome	Transmission across Chemical Synapses	0.0013880494516342878	3.0
F2	NL	Reactome::Transmission across Chemical Synapses	Reactome	Transmission across Chemical Synapses	0.5857354402542114	195.0
F3	NL	Reactome::Transmission across Chemical Synapses	Reactome	Transmission across Chemical Synapses	5.6217792007373646e-05	450.0
F4	NL	Reactome::Transmission across Chemical Synapses	Reactome	Transmission across Chemical Synapses	0.00539819523692131	364.0
F5	NL	Reactome::Transmission across Chemical Synapses	Reactome	Transmission across Chemical Synapses	-9.370299812871963e-05	362.0
F6	NL	Reactome::Transmission across Chemical Synapses	Reactome	Transmission across Chemical Synapses	0.08750325441360474	218.0
F7	NL	Reactome::Transmission across Chemical Synapses	Reactome	Transmission across Chemical Synapses	0.0006009506760165095	49.0
F8	NL	Reactome::Transmission across Chemical Synapses	Reactome	Transmission across Chemical Synapses	0.30570468306541443	120.0
F1	NL	Reactome::Regulation of cholesterol biosynthesis by SREBP (SREBF)	Reactome	Regulation of cholesterol biosynthesis by SREBP (SREBF)	-0.00014994382217992097	320.0
F2	NL	Reactome::Regulation of cholesterol biosynthesis by SREBP (SREBF)	Reactome	Regulation of cholesterol biosynthesis by SREBP (SREBF)	0.10695623606443405	414.0
F3	NL	Reactome::Regulation of cholesterol biosynthesis by SREBP (SREBF)	Reactome	Regulation of cholesterol biosynthesis by SREBP (SREBF)	0.017766378819942474	278.0
F4	NL	Reactome::Regulation of cholesterol biosynthesis by SREBP (SREBF)	Reactome	Regulation of cholesterol biosynthesis by SREBP (SREBF)	-0.014900202862918377	240.0
F5	NL	Reactome::Regulation of cholesterol biosynthesis by SREBP (SREBF)	Reactome	Regulation of cholesterol biosynthesis by SREBP (SREBF)	-0.00023398871417157352	234.0
F6	NL	Reactome::Regulation of cholesterol biosynthesis by SREBP (SREBF)	Reactome	Regulation of cholesterol biosynthesis by SREBP (SREBF)	-0.02466755360364914	396.0
F7	NL	Reactome::Regulation of cholesterol biosynthesis by SREBP (SREBF)	Reactome	Regulation of cholesterol biosynthesis by SREBP (SREBF)	-0.0002558447595220059	186.0
F8	NL	Reactome::Regulation of cholesterol biosynthesis by SREBP (SREBF)	Reactome	Regulation of cholesterol biosynthesis by SREBP (SREBF)	0.34897902607917786	94.0
F1	NL	Reactome::tRNA modification in the nucleus and cytosol	Reactome	tRNA modification in the nucleus and cytosol	0.0008464806596748531	44.0
F2	NL	Reactome::tRNA modification in the nucleus and cytosol	Reactome	tRNA modification in the nucleus and cytosol	-0.8430535793304443	7.0
F3	NL	Reactome::tRNA modification in the nucleus and cytosol	Reactome	tRNA modification in the nucleus and cytosol	-0.03539456054568291	170.0
F4	NL	Reactome::tRNA modification in the nucleus and cytosol	Reactome	tRNA modification in the nucleus and cytosol	0.015927718952298164	231.0
F5	NL	Reactome::tRNA modification in the nucleus and cytosol	Reactome	tRNA modification in the nucleus and cytosol	-0.0008977329125627875	29.0
F6	NL	Reactome::tRNA modification in the nucleus and cytosol	Reactome	tRNA modification in the nucleus and cytosol	0.02754601277410984	384.0
F7	NL	Reactome::tRNA modification in the nucleus and cytosol	Reactome	tRNA modification in the nucleus and cytosol	-0.0010943639790639281	7.0
F8	NL	Reactome::tRNA modification in the nucleus and cytosol	Reactome	tRNA modification in the nucleus and cytosol	0.23107169568538666	190.0
F1	NL	Reactome::Signaling by PTK6	Reactome	Signaling by PTK6	0.0001824222708819434	300.0
F2	NL	Reactome::Signaling by PTK6	Reactome	Signaling by PTK6	0.014428454451262951	444.0
F3	NL	Reactome::Signaling by PTK6	Reactome	Signaling by PTK6	0.051778048276901245	97.0
F4	NL	Reactome::Signaling by PTK6	Reactome	Signaling by PTK6	-0.0023653251118957996	417.0
F5	NL	Reactome::Signaling by PTK6	Reactome	Signaling by PTK6	0.00018329673912376165	275.0
F6	NL	Reactome::Signaling by PTK6	Reactome	Signaling by PTK6	0.02573888935148716	388.0
F7	NL	Reactome::Signaling by PTK6	Reactome	Signaling by PTK6	0.0002709606778807938	177.0
F8	NL	Reactome::Signaling by PTK6	Reactome	Signaling by PTK6	0.5862748622894287	12.0
F1	NL	Reactome::Signaling by Non-Receptor Tyrosine Kinases	Reactome	Signaling by Non-Receptor Tyrosine Kinases	0.0001824222708819434	301.0
F2	NL	Reactome::Signaling by Non-Receptor Tyrosine Kinases	Reactome	Signaling by Non-Receptor Tyrosine Kinases	0.014428454451262951	445.0
F3	NL	Reactome::Signaling by Non-Receptor Tyrosine Kinases	Reactome	Signaling by Non-Receptor Tyrosine Kinases	0.051778048276901245	98.0
F4	NL	Reactome::Signaling by Non-Receptor Tyrosine Kinases	Reactome	Signaling by Non-Receptor Tyrosine Kinases	-0.0023653251118957996	418.0
F5	NL	Reactome::Signaling by Non-Receptor Tyrosine Kinases	Reactome	Signaling by Non-Receptor Tyrosine Kinases	0.00018329673912376165	276.0
F6	NL	Reactome::Signaling by Non-Receptor Tyrosine Kinases	Reactome	Signaling by Non-Receptor Tyrosine Kinases	0.02573888935148716	389.0
F7	NL	Reactome::Signaling by Non-Receptor Tyrosine Kinases	Reactome	Signaling by Non-Receptor Tyrosine Kinases	0.0002709606778807938	178.0
F8	NL	Reactome::Signaling by Non-Receptor Tyrosine Kinases	Reactome	Signaling by Non-Receptor Tyrosine Kinases	0.5862748622894287	13.0
F1	NL	Reactome::mRNA Splicing - Major Pathway	Reactome	mRNA Splicing - Major Pathway	4.501463263295591e-05	409.0
F2	NL	Reactome::mRNA Splicing - Major Pathway	Reactome	mRNA Splicing - Major Pathway	-0.668836236000061	151.0
F3	NL	Reactome::mRNA Splicing - Major Pathway	Reactome	mRNA Splicing - Major Pathway	-0.02396036498248577	236.0
F4	NL	Reactome::mRNA Splicing - Major Pathway	Reactome	mRNA Splicing - Major Pathway	0.0869147777557373	20.0
F5	NL	Reactome::mRNA Splicing - Major Pathway	Reactome	mRNA Splicing - Major Pathway	6.165486411191523e-05	397.0
F6	NL	Reactome::mRNA Splicing - Major Pathway	Reactome	mRNA Splicing - Major Pathway	0.09174217283725739	209.0
F7	NL	Reactome::mRNA Splicing - Major Pathway	Reactome	mRNA Splicing - Major Pathway	-0.00016535742906853557	280.0
F8	NL	Reactome::mRNA Splicing - Major Pathway	Reactome	mRNA Splicing - Major Pathway	-0.10284718871116638	339.0
F1	NL	Reactome::Cdc20:Phospho-APC/C mediated degradation of Cyclin A	Reactome	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	9.636483446229249e-05	373.0
F2	NL	Reactome::Cdc20:Phospho-APC/C mediated degradation of Cyclin A	Reactome	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	-0.7503114938735962	58.0
F3	NL	Reactome::Cdc20:Phospho-APC/C mediated degradation of Cyclin A	Reactome	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	-0.010528515093028545	348.0
F4	NL	Reactome::Cdc20:Phospho-APC/C mediated degradation of Cyclin A	Reactome	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	0.020772788673639297	190.0
F5	NL	Reactome::Cdc20:Phospho-APC/C mediated degradation of Cyclin A	Reactome	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	-0.0003847496409434825	151.0
F6	NL	Reactome::Cdc20:Phospho-APC/C mediated degradation of Cyclin A	Reactome	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	0.07244446873664856	260.0
F7	NL	Reactome::Cdc20:Phospho-APC/C mediated degradation of Cyclin A	Reactome	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	0.00012512272223830223	319.0
F8	NL	Reactome::Cdc20:Phospho-APC/C mediated degradation of Cyclin A	Reactome	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	-0.003659600391983986	446.0
F1	NL	Reactome::SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	Reactome	SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	-0.0005425083800218999	126.0
F2	NL	Reactome::SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	Reactome	SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	0.7469903230667114	61.0
F3	NL	Reactome::SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	Reactome	SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	-0.0014412379823625088	435.0
F4	NL	Reactome::SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	Reactome	SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	-0.010221390053629875	294.0
F5	NL	Reactome::SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	Reactome	SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	0.000415534625062719	125.0
F6	NL	Reactome::SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	Reactome	SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	0.00731545127928257	434.0
F7	NL	Reactome::SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	Reactome	SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	0.0005642419564537704	57.0
F8	NL	Reactome::SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	Reactome	SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	-0.21781939268112183	206.0
F1	NL	Reactome::Miscellaneous substrates	Reactome	Miscellaneous substrates	-0.00010933105659205467	357.0
F2	NL	Reactome::Miscellaneous substrates	Reactome	Miscellaneous substrates	-0.31522437930107117	334.0
F3	NL	Reactome::Miscellaneous substrates	Reactome	Miscellaneous substrates	0.03620421886444092	160.0
F4	NL	Reactome::Miscellaneous substrates	Reactome	Miscellaneous substrates	0.0021262632217258215	425.0
F5	NL	Reactome::Miscellaneous substrates	Reactome	Miscellaneous substrates	-0.00011922274279640988	342.0
F6	NL	Reactome::Miscellaneous substrates	Reactome	Miscellaneous substrates	-0.20875759422779083	35.0
F7	NL	Reactome::Miscellaneous substrates	Reactome	Miscellaneous substrates	9.160560875898227e-05	367.0
F8	NL	Reactome::Miscellaneous substrates	Reactome	Miscellaneous substrates	-0.06610722094774246	374.0
F1	NL	Reactome::RHO GTPases Activate ROCKs	Reactome	RHO GTPases Activate ROCKs	-0.00040307073504664004	180.0
F2	NL	Reactome::RHO GTPases Activate ROCKs	Reactome	RHO GTPases Activate ROCKs	0.7704115509986877	38.0
F3	NL	Reactome::RHO GTPases Activate ROCKs	Reactome	RHO GTPases Activate ROCKs	-0.011189383454620838	342.0
F4	NL	Reactome::RHO GTPases Activate ROCKs	Reactome	RHO GTPases Activate ROCKs	0.077809177339077	28.0
F5	NL	Reactome::RHO GTPases Activate ROCKs	Reactome	RHO GTPases Activate ROCKs	-0.0001416496525052935	324.0
F6	NL	Reactome::RHO GTPases Activate ROCKs	Reactome	RHO GTPases Activate ROCKs	-0.04697951674461365	323.0
F7	NL	Reactome::RHO GTPases Activate ROCKs	Reactome	RHO GTPases Activate ROCKs	0.0002761593786999583	172.0
F8	NL	Reactome::RHO GTPases Activate ROCKs	Reactome	RHO GTPases Activate ROCKs	-0.011603005230426788	435.0
F1	NL	Reactome::Aberrant regulation of mitotic exit in cancer due to RB1 defects	Reactome	Aberrant regulation of mitotic exit in cancer due to RB1 defects	0.00010177477088291198	368.0
F2	NL	Reactome::Aberrant regulation of mitotic exit in cancer due to RB1 defects	Reactome	Aberrant regulation of mitotic exit in cancer due to RB1 defects	-0.6752246022224426	144.0
F3	NL	Reactome::Aberrant regulation of mitotic exit in cancer due to RB1 defects	Reactome	Aberrant regulation of mitotic exit in cancer due to RB1 defects	-0.026969004422426224	219.0
F4	NL	Reactome::Aberrant regulation of mitotic exit in cancer due to RB1 defects	Reactome	Aberrant regulation of mitotic exit in cancer due to RB1 defects	0.01789349876344204	215.0
F5	NL	Reactome::Aberrant regulation of mitotic exit in cancer due to RB1 defects	Reactome	Aberrant regulation of mitotic exit in cancer due to RB1 defects	-0.00011396770423743874	347.0
F6	NL	Reactome::Aberrant regulation of mitotic exit in cancer due to RB1 defects	Reactome	Aberrant regulation of mitotic exit in cancer due to RB1 defects	-0.09373056888580322	204.0
F7	NL	Reactome::Aberrant regulation of mitotic exit in cancer due to RB1 defects	Reactome	Aberrant regulation of mitotic exit in cancer due to RB1 defects	-0.00012362695997580886	325.0
F8	NL	Reactome::Aberrant regulation of mitotic exit in cancer due to RB1 defects	Reactome	Aberrant regulation of mitotic exit in cancer due to RB1 defects	0.2997613251209259	125.0
F1	NL	Reactome::Signaling by Retinoic Acid	Reactome	Signaling by Retinoic Acid	0.0002925616572611034	241.0
F2	NL	Reactome::Signaling by Retinoic Acid	Reactome	Signaling by Retinoic Acid	0.5593234300613403	224.0
F3	NL	Reactome::Signaling by Retinoic Acid	Reactome	Signaling by Retinoic Acid	-0.00841324683278799	363.0
F4	NL	Reactome::Signaling by Retinoic Acid	Reactome	Signaling by Retinoic Acid	0.009927536360919476	299.0
F5	NL	Reactome::Signaling by Retinoic Acid	Reactome	Signaling by Retinoic Acid	-0.00019737599359359592	269.0
F6	NL	Reactome::Signaling by Retinoic Acid	Reactome	Signaling by Retinoic Acid	-0.01704353839159012	418.0
F7	NL	Reactome::Signaling by Retinoic Acid	Reactome	Signaling by Retinoic Acid	-0.0006930099916644394	35.0
F8	NL	Reactome::Signaling by Retinoic Acid	Reactome	Signaling by Retinoic Acid	-0.4781622588634491	38.0
F1	NL	Reactome::Signaling by PDGF	Reactome	Signaling by PDGF	-0.0006193406879901886	101.0
F2	NL	Reactome::Signaling by PDGF	Reactome	Signaling by PDGF	0.8013812303543091	23.0
F3	NL	Reactome::Signaling by PDGF	Reactome	Signaling by PDGF	0.006244455464184284	387.0
F4	NL	Reactome::Signaling by PDGF	Reactome	Signaling by PDGF	0.011133748106658459	286.0
F5	NL	Reactome::Signaling by PDGF	Reactome	Signaling by PDGF	-0.0007082577794790268	41.0
F6	NL	Reactome::Signaling by PDGF	Reactome	Signaling by PDGF	0.008978153578937054	430.0
F7	NL	Reactome::Signaling by PDGF	Reactome	Signaling by PDGF	0.00014743332576472312	303.0
F8	NL	Reactome::Signaling by PDGF	Reactome	Signaling by PDGF	-0.11204561591148376	323.0
F1	NL	Reactome::Classical antibody-mediated complement activation	Reactome	Classical antibody-mediated complement activation	0.00031334866071119905	228.0
F2	NL	Reactome::Classical antibody-mediated complement activation	Reactome	Classical antibody-mediated complement activation	0.5764883160591125	208.0
F3	NL	Reactome::Classical antibody-mediated complement activation	Reactome	Classical antibody-mediated complement activation	-0.0031158970668911934	418.0
F4	NL	Reactome::Classical antibody-mediated complement activation	Reactome	Classical antibody-mediated complement activation	0.04009785130620003	92.0
F5	NL	Reactome::Classical antibody-mediated complement activation	Reactome	Classical antibody-mediated complement activation	0.0002358137135161087	232.0
